valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,code_postal,type_local,total_surface_lots
500000.0,42.0,3.0,75013.0,Appartement,45.88
284000.0,33.0,2.0,75011.0,Appartement,28.44
797080.0,74.0,3.0,75015.0,Appartement,78.69
215000.0,22.0,2.0,75014.0,Appartement,21.4
601150.0,50.0,3.0,75015.0,Appartement,47.52
185000.0,29.0,2.0,75013.0,Appartement,0.0
705500.0,59.0,2.0,75011.0,Appartement,60.02
374622.0,36.0,2.0,75005.0,Appartement,33.85
650000.0,48.0,2.0,75013.0,Appartement,0.0
585000.0,85.0,4.0,75014.0,Appartement,82.22
236000.0,24.0,1.0,75015.0,Appartement,0.0
820000.0,88.0,4.0,75011.0,Appartement,87.52
268000.0,41.0,2.0,75012.0,Appartement,0.0
255000.0,32.0,1.0,75013.0,Appartement,32.37
350000.0,24.0,0.0,75011.0,Local industriel. commercial ou assimilé,24.6
395000.0,55.0,3.0,75015.0,Appartement,45.9
180000.0,30.0,2.0,75015.0,Appartement,19.05
430000.0,56.0,3.0,75013.0,Appartement,54.79
202000.0,17.0,2.0,75014.0,Appartement,21.84
220800.0,20.0,1.0,75015.0,Appartement,20.33
340000.0,31.0,2.0,75012.0,Appartement,0.0
361000.0,40.0,2.0,75012.0,Appartement,73.78
221900.0,17.0,1.0,75015.0,Appartement,17.52
798000.0,81.0,4.0,75014.0,Appartement,79.22
320000.0,30.0,1.0,75011.0,Appartement,30.41
260000.0,27.0,2.0,75015.0,Appartement,26.57
127500.0,15.0,1.0,75015.0,Appartement,0.0
200000.0,13.0,0.0,75006.0,Local industriel. commercial ou assimilé,0.0
604000.0,59.0,3.0,75014.0,Appartement,59.28
400000.0,38.0,2.0,75015.0,Appartement,0.0
343000.0,36.0,2.0,75015.0,Appartement,35.44
215000.0,24.0,1.0,75016.0,Appartement,0.0
510250.0,38.0,2.0,75005.0,Appartement,0.0
292305.0,22.0,1.0,75005.0,Appartement,0.0
307300.0,26.0,2.0,75015.0,Appartement,26.56
413510.0,43.0,2.0,75013.0,Appartement,443.44
258000.0,34.0,2.0,75015.0,Appartement,38.0
195840.0,27.0,1.0,75015.0,Appartement,0.0
350000.0,58.0,0.0,75014.0,Local industriel. commercial ou assimilé,52.32
510000.0,60.0,2.0,75014.0,Appartement,0.0
545000.0,45.0,3.0,75015.0,Appartement,49.01
340000.0,38.0,2.0,75005.0,Appartement,32.14
240000.0,30.0,1.0,75012.0,Appartement,0.0
900000.0,20.0,1.0,75016.0,Appartement,52.3
390000.0,30.0,3.0,75016.0,Appartement,33.17
723000.0,72.0,2.0,75016.0,Appartement,65.23
667000.0,71.0,3.0,75012.0,Appartement,71.6
330000.0,38.0,2.0,75011.0,Appartement,40.01
650000.0,56.0,3.0,75015.0,Appartement,0.0
640000.0,70.0,4.0,75014.0,Appartement,0.0
413000.0,26.0,2.0,75007.0,Appartement,0.0
300000.0,38.0,0.0,75015.0,Local industriel. commercial ou assimilé,41.19
935000.0,74.0,3.0,75011.0,Appartement,81.75
288000.0,40.0,2.0,75014.0,Appartement,40.05
363200.0,37.0,3.0,75014.0,Appartement,0.0
315000.0,28.0,2.0,75015.0,Appartement,29.72
964600.0,89.0,5.0,75011.0,Appartement,89.15
762000.0,56.0,2.0,75006.0,Appartement,0.0
194000.0,19.0,1.0,75014.0,Appartement,19.15
744500.0,84.0,4.0,75014.0,Appartement,84.01
315000.0,35.0,1.0,75015.0,Appartement,34.97
325000.0,35.0,2.0,75007.0,Appartement,0.0
285000.0,27.0,1.0,75014.0,Appartement,26.19
213000.0,18.0,1.0,75011.0,Appartement,17.78
333440.0,14.0,1.0,75012.0,Appartement,13.35
333440.0,13.0,1.0,75012.0,Appartement,10.25
333440.0,14.0,1.0,75012.0,Appartement,15.25
333440.0,12.0,1.0,75012.0,Appartement,13.85
455020.0,48.0,2.0,75014.0,Appartement,48.12
950000.0,50.0,3.0,75007.0,Appartement,0.0
950000.0,18.0,1.0,75007.0,Appartement,0.0
950000.0,18.0,1.0,75007.0,Appartement,66.35
219513.0,20.0,2.0,75011.0,Appartement,23.25
263200.0,25.0,1.0,75011.0,Appartement,0.0
936600.0,68.0,4.0,75015.0,Appartement,0.0
252900.0,18.0,1.0,75015.0,Appartement,20.06
1000000.0,80.0,3.0,75015.0,Appartement,0.0
666000.0,48.0,2.0,75006.0,Appartement,41.9
815000.0,76.0,3.0,75016.0,Appartement,70.01
305000.0,32.0,2.0,75012.0,Appartement,30.68
235000.0,22.0,1.0,75013.0,Appartement,24.92
250000.0,32.0,1.0,75016.0,Appartement,25.5
360000.0,52.0,2.0,75013.0,Appartement,52.2
740000.0,93.0,4.0,75012.0,Appartement,93.36
360000.0,32.0,1.0,75013.0,Appartement,35.64
297000.0,25.0,2.0,75011.0,Appartement,26.55
225000.0,22.0,2.0,75015.0,Appartement,0.0
875990.0,50.0,2.0,75011.0,Appartement,71.05
476150.0,51.0,3.0,75014.0,Appartement,50.49
643200.0,59.0,3.0,75015.0,Appartement,0.0
893400.0,87.0,4.0,75013.0,Appartement,0.0
985000.0,60.0,3.0,75007.0,Appartement,0.0
455850.0,45.0,1.0,75015.0,Appartement,0.0
250000.0,29.0,2.0,75011.0,Appartement,24.28
582500.0,40.0,1.0,75006.0,Appartement,0.0
920000.0,88.0,2.0,75016.0,Appartement,84.68
580000.0,56.0,3.0,75011.0,Appartement,0.0
825000.0,80.0,3.0,75011.0,Appartement,79.8
695000.0,83.0,4.0,75011.0,Appartement,0.0
835000.0,90.0,3.0,75013.0,Appartement,86.43
210000.0,27.0,1.0,75014.0,Appartement,0.0
190000.0,19.0,1.0,75013.0,Appartement,0.0
297715.0,25.0,1.0,75014.0,Appartement,0.0
305000.0,29.0,1.0,75011.0,Appartement,0.0
257142.0,104.0,0.0,75014.0,Local industriel. commercial ou assimilé,20.75
790000.0,45.0,2.0,75005.0,Appartement,50.14
880499.0,79.0,3.0,75011.0,Appartement,70.0
549884.0,45.0,2.0,75005.0,Appartement,0.0
533200.0,45.0,2.0,75012.0,Appartement,44.73
305000.0,22.0,1.0,75006.0,Appartement,20.83
720000.0,56.0,3.0,75013.0,Appartement,0.0
282000.0,35.0,2.0,75011.0,Appartement,0.0
795000.0,90.0,4.0,75011.0,Appartement,85.13
321000.0,30.0,2.0,75013.0,Appartement,30.42
598300.0,31.0,3.0,75005.0,Appartement,44.66
407890.0,29.0,1.0,75007.0,Appartement,30.05
263319.5,9.0,1.0,75014.0,Appartement,20.8
263319.5,11.0,1.0,75014.0,Appartement,9.7
700000.0,69.0,3.0,75012.0,Appartement,70.17
302000.0,27.0,1.0,75011.0,Appartement,26.22
1148000.0,99.0,4.0,75011.0,Appartement,98.84
300000.0,244.0,0.0,75011.0,Local industriel. commercial ou assimilé,55.35
445000.0,40.0,2.0,75005.0,Appartement,37.01
190000.0,17.0,1.0,75011.0,Appartement,17.06
247000.0,20.0,1.0,75015.0,Appartement,0.0
1080000.0,50.0,2.0,75016.0,Appartement,0.0
355000.0,56.0,0.0,75005.0,Local industriel. commercial ou assimilé,55.95
890000.0,78.0,3.0,75015.0,Appartement,0.0
310000.0,30.0,2.0,75015.0,Appartement,31.14
270000.0,30.0,2.0,75012.0,Appartement,27.98
315000.0,30.0,2.0,75014.0,Appartement,27.58
1000000.0,117.0,4.0,75013.0,Appartement,110.31
670000.0,58.0,3.0,75011.0,Appartement,57.13
278000.0,26.0,1.0,75014.0,Appartement,26.2
417100.0,40.0,2.0,75013.0,Appartement,40.5
630000.0,73.0,3.0,75014.0,Appartement,70.39
260950.0,18.0,1.0,75005.0,Appartement,14.67
303000.0,24.0,2.0,75012.0,Appartement,24.76
375000.0,15.0,0.0,75011.0,Local industriel. commercial ou assimilé,0.0
375000.0,66.0,0.0,75012.0,Local industriel. commercial ou assimilé,0.0
550000.0,50.0,3.0,75014.0,Appartement,52.61
716000.0,59.0,3.0,75015.0,Appartement,56.52
956720.0,70.0,4.0,75015.0,Appartement,69.88
245000.0,19.0,1.0,75013.0,Appartement,19.3
293800.0,26.0,1.0,75015.0,Appartement,26.13
331550.0,38.0,3.0,75013.0,Appartement,36.44
285000.0,25.0,1.0,75011.0,Appartement,26.35
350000.0,38.0,2.0,75013.0,Appartement,36.02
390700.0,39.0,2.0,75011.0,Appartement,37.51
525000.0,69.0,3.0,75013.0,Appartement,0.0
471500.0,35.0,2.0,75005.0,Appartement,39.05
400000.0,62.0,4.0,75013.0,Appartement,62.08
588500.0,51.0,2.0,75015.0,Appartement,50.32
175000.0,12.0,1.0,75016.0,Appartement,12.31
979000.0,22.0,1.0,75011.0,Appartement,0.0
979000.0,60.0,3.0,75011.0,Appartement,0.0
290000.0,34.0,2.0,75013.0,Appartement,31.32
348000.0,41.0,2.0,75013.0,Appartement,40.31
440500.0,49.0,2.0,75014.0,Appartement,47.5
480000.0,40.0,3.0,75015.0,Appartement,43.06
875000.0,82.0,4.0,75011.0,Appartement,72.48
395370.0,33.0,2.0,75013.0,Appartement,33.05
407000.0,43.0,2.0,75015.0,Appartement,44.55
150000.0,23.0,1.0,75011.0,Appartement,25.0
305000.0,27.0,1.0,75016.0,Appartement,28.35
605000.0,51.0,2.0,75005.0,Appartement,49.19
607005.0,40.0,3.0,75015.0,Appartement,42.4
169000.0,15.0,1.0,75014.0,Appartement,14.0
500000.0,37.0,2.0,75006.0,Appartement,0.0
278000.0,20.0,1.0,75014.0,Appartement,25.9
278000.0,6.0,1.0,75014.0,Appartement,25.9
960000.0,92.0,0.0,75013.0,Local industriel. commercial ou assimilé,97.26
225000.0,27.0,2.0,75011.0,Appartement,24.75
280000.0,27.0,1.0,75012.0,Appartement,0.0
370000.0,29.0,2.0,75005.0,Appartement,28.6
115000.0,18.0,2.0,75006.0,Appartement,10.68
965000.0,90.0,3.0,75016.0,Appartement,0.0
578076.0,68.0,4.0,75006.0,Appartement,72.88
615000.0,48.0,2.0,75011.0,Appartement,99.38
204500.0,36.0,2.0,75013.0,Appartement,33.01
226000.0,25.0,2.0,75012.0,Appartement,23.8
421000.0,40.0,2.0,75012.0,Appartement,39.12
434000.0,50.0,3.0,75011.0,Appartement,84.88
410000.0,39.0,2.0,75005.0,Appartement,39.75
739998.5,49.0,2.0,75016.0,Appartement,48.38
875000.0,75.0,3.0,75013.0,Appartement,72.76
622500.0,37.0,2.0,75007.0,Appartement,0.0
470000.0,36.0,2.0,75011.0,Appartement,48.36
355000.0,30.0,2.0,75015.0,Appartement,31.2
1000000.0,58.0,3.0,75006.0,Appartement,52.3
657000.0,49.0,2.0,75007.0,Appartement,48.15
118750.0,12.0,1.0,75015.0,Appartement,12.04
937000.0,98.0,4.0,75015.0,Appartement,100.0
461200.0,38.0,2.0,75016.0,Appartement,37.5
638085.0,58.0,3.0,75014.0,Appartement,59.96
350000.0,35.0,2.0,75012.0,Appartement,33.56
720000.0,64.0,3.0,75015.0,Appartement,59.66
485000.0,38.0,1.0,75015.0,Appartement,37.93
168500.0,17.0,1.0,75015.0,Appartement,15.35
750000.0,58.0,0.0,75015.0,Local industriel. commercial ou assimilé,70.26
537000.0,59.0,2.0,75013.0,Appartement,60.17
405000.0,45.0,3.0,75015.0,Appartement,47.0
300000.0,24.0,2.0,75011.0,Appartement,24.5
385000.0,35.0,2.0,75015.0,Appartement,37.79
540700.0,47.0,3.0,75014.0,Appartement,49.91
578000.0,55.0,3.0,75015.0,Appartement,52.1
318240.0,33.0,2.0,75015.0,Appartement,34.87
589800.0,37.0,1.0,75006.0,Appartement,36.3
296000.0,30.0,2.0,75015.0,Appartement,29.03
328000.0,37.0,2.0,75015.0,Appartement,39.08
475000.0,54.0,4.0,75014.0,Appartement,0.0
535000.0,64.0,3.0,75016.0,Appartement,50.8
345000.0,37.0,2.0,75013.0,Appartement,37.01
442000.0,42.0,2.0,75015.0,Appartement,43.04
429000.0,33.0,3.0,75005.0,Appartement,38.76
250000.0,28.0,1.0,75011.0,Appartement,25.62
385500.0,46.0,2.0,75015.0,Appartement,46.55
590000.0,42.0,2.0,75005.0,Appartement,40.13
245000.0,24.0,1.0,75012.0,Appartement,21.73
290000.0,35.0,1.0,75014.0,Appartement,33.58
520000.0,67.0,4.0,75013.0,Appartement,0.0
769000.0,64.0,3.0,75011.0,Appartement,0.0
911750.0,93.0,4.0,75012.0,Appartement,94.27
738730.0,69.0,3.0,75011.0,Appartement,69.71
187000.0,27.0,0.0,75015.0,Local industriel. commercial ou assimilé,14.02
137500.0,25.0,1.0,75015.0,Appartement,18.05
180000.0,25.0,2.0,75016.0,Appartement,26.05
491500.0,41.0,2.0,75011.0,Appartement,43.44
755550.0,54.0,2.0,75016.0,Appartement,0.0
561050.0,48.0,2.0,75016.0,Appartement,82.0
588200.0,75.0,3.0,75011.0,Appartement,54.16
605500.0,64.0,3.0,75012.0,Appartement,66.35
730000.0,67.0,3.0,75016.0,Appartement,66.09
111500.0,8.0,1.0,75015.0,Appartement,7.85
660000.0,58.0,3.0,75015.0,Appartement,58.08
124500.0,11.0,1.0,75015.0,Appartement,10.91
420000.0,41.0,2.0,75015.0,Appartement,0.0
482500.0,51.0,2.0,75015.0,Appartement,50.06
135000.0,12.0,1.0,75015.0,Appartement,16.689999999999998
320000.0,20.0,2.0,75015.0,Appartement,29.65
288750.0,25.0,1.0,75016.0,Appartement,27.5
630000.0,56.0,2.0,75014.0,Appartement,56.75
528000.0,295.0,8.0,75014.0,Appartement,44.07
450000.0,41.0,2.0,75014.0,Appartement,81.9
684000.0,65.0,3.0,75016.0,Appartement,64.25
568930.0,45.0,1.0,75015.0,Appartement,45.5
810000.0,41.0,2.0,75011.0,Appartement,47.98
810000.0,46.0,3.0,75011.0,Appartement,42.61
147500.0,15.0,1.0,75014.0,Appartement,13.52
741580.0,57.0,2.0,75015.0,Appartement,55.33
265100.0,16.0,1.0,75005.0,Appartement,20.04
500000.0,45.0,2.0,75011.0,Appartement,44.94
381825.0,33.0,2.0,75011.0,Appartement,33.55
350000.0,35.0,1.0,75016.0,Appartement,31.58
840000.0,64.0,2.0,75014.0,Appartement,64.12
694000.0,69.0,3.0,75014.0,Appartement,0.0
400000.0,22.0,2.0,75006.0,Appartement,22.51
333714.0,42.0,1.0,75007.0,Appartement,18.2
1102000.0,94.0,5.0,75014.0,Appartement,95.34
976190.0,95.0,9.0,75005.0,Appartement,61.32
110000.0,11.0,1.0,75014.0,Appartement,11.27
643500.0,61.0,4.0,75013.0,Appartement,62.45
400000.0,59.0,0.0,75015.0,Local industriel. commercial ou assimilé,44.69
169811.0,20.0,1.0,75007.0,Appartement,13.97
460000.0,55.0,2.0,75012.0,Appartement,54.95
860000.0,80.0,4.0,75014.0,Appartement,81.04
470000.0,50.0,2.0,75016.0,Appartement,50.6
113000.0,10.0,1.0,75012.0,Appartement,11.06
198000.0,17.0,1.0,75016.0,Appartement,0.0
310000.0,34.0,2.0,75006.0,Appartement,31.78
609550.0,55.0,3.0,75007.0,Appartement,52.72
840000.0,59.0,3.0,75014.0,Appartement,0.0
840000.0,54.0,0.0,75014.0,Local industriel. commercial ou assimilé,0.0
590000.0,57.0,2.0,75015.0,Appartement,0.0
256000.0,25.0,2.0,75013.0,Appartement,0.0
670000.0,70.0,2.0,75015.0,Appartement,0.0
535000.0,44.0,3.0,75011.0,Appartement,0.0
407000.0,32.0,2.0,75015.0,Appartement,0.0
440000.0,23.0,2.0,75014.0,Appartement,0.0
440000.0,21.0,1.0,75014.0,Appartement,0.0
140000.0,18.0,1.0,75015.0,Appartement,17.94
875000.0,61.0,3.0,75012.0,Appartement,0.0
727544.44,71.0,4.0,75015.0,Appartement,0.0
495000.0,55.0,3.0,75015.0,Appartement,0.0
461500.0,48.0,2.0,75013.0,Appartement,0.0
977500.0,104.0,5.0,75013.0,Appartement,0.0
990000.0,115.0,4.0,75015.0,Appartement,117.27
286000.0,30.0,1.0,75015.0,Appartement,29.18
485000.0,44.0,3.0,75014.0,Appartement,0.0
600000.0,70.0,2.0,75012.0,Appartement,0.0
270000.0,30.0,1.0,75013.0,Appartement,0.0
553000.0,50.0,3.0,75011.0,Appartement,50.03
325600.0,27.0,1.0,75011.0,Appartement,26.64
135000.0,13.0,1.0,75012.0,Appartement,13.78
385000.0,38.0,2.0,75013.0,Appartement,0.0
226060.0,22.0,2.0,75014.0,Appartement,0.0
636500.0,59.0,3.0,75014.0,Appartement,0.0
411670.0,47.0,0.0,75013.0,Local industriel. commercial ou assimilé,0.0
1150000.0,68.0,3.0,75005.0,Appartement,66.12
321600.0,28.0,2.0,75011.0,Appartement,28.65
435000.0,40.0,2.0,75015.0,Appartement,0.0
495000.0,35.0,2.0,75005.0,Appartement,36.52
1125000.0,99.0,4.0,75016.0,Appartement,104.14
975000.0,88.0,4.0,75013.0,Appartement,88.94
725000.0,49.0,2.0,75005.0,Appartement,51.69
824890.0,70.0,3.0,75012.0,Appartement,0.0
200000.0,23.0,1.0,75016.0,Appartement,22.32
312000.0,37.0,1.0,75012.0,Appartement,33.42
420000.0,34.0,2.0,75005.0,Appartement,0.0
385000.0,32.0,2.0,75011.0,Appartement,37.79
769520.0,53.0,2.0,75011.0,Appartement,56.33
860000.0,88.0,4.0,75013.0,Appartement,86.33
1064300.0,88.0,3.0,75016.0,Appartement,87.3
830000.0,64.0,3.0,75011.0,Appartement,65.27
454720.0,45.0,2.0,75015.0,Appartement,43.3
800000.0,16.0,1.0,75011.0,Appartement,0.0
800000.0,68.0,0.0,75011.0,Local industriel. commercial ou assimilé,0.0
250000.0,25.0,1.0,75011.0,Appartement,24.49
760000.0,71.0,3.0,75013.0,Appartement,71.5
1121350.0,72.0,2.0,75005.0,Appartement,73.1
455000.0,35.0,1.0,75013.0,Appartement,35.4
637800.0,66.0,3.0,75012.0,Appartement,66.34
379000.0,36.0,2.0,75016.0,Appartement,34.58
570000.0,56.0,4.0,75012.0,Appartement,63.31
325000.0,32.0,2.0,75012.0,Appartement,31.11
435000.0,46.0,2.0,75015.0,Appartement,46.44
295000.0,20.0,1.0,75005.0,Appartement,20.52
900000.0,70.0,0.0,75011.0,Local industriel. commercial ou assimilé,0.0
105000.0,12.0,1.0,75011.0,Appartement,13.04
575912.0,54.0,2.0,75012.0,Appartement,55.2
975300.0,85.0,4.0,75012.0,Appartement,89.49
345000.0,28.0,1.0,75016.0,Appartement,28.1
467000.0,43.0,2.0,75005.0,Appartement,42.38
282000.0,29.0,1.0,75013.0,Appartement,28.4
320000.0,30.0,2.0,75007.0,Appartement,30.23
600000.0,60.0,3.0,75013.0,Appartement,59.75
290000.0,24.0,1.0,75015.0,Appartement,23.73
629000.0,45.0,2.0,75016.0,Appartement,49.24
600000.0,42.0,1.0,75016.0,Appartement,41.18
384692.0,30.0,2.0,75013.0,Appartement,32.34
725000.0,65.0,3.0,75011.0,Appartement,63.2
290000.0,43.0,2.0,75012.0,Appartement,43.01
480000.0,48.0,2.0,75011.0,Appartement,47.32
330000.0,30.0,1.0,75016.0,Appartement,33.18
600000.0,40.0,3.0,75012.0,Appartement,51.17
645000.0,68.0,4.0,75015.0,Appartement,0.0
384615.0,46.0,3.0,75011.0,Appartement,45.9
135000.0,7.0,0.0,75011.0,Appartement,0.0
937000.0,83.0,4.0,75015.0,Appartement,83.24
111420.0,11.0,1.0,75015.0,Appartement,11.5
780000.0,50.0,3.0,75007.0,Appartement,43.92
161905.0,12.0,1.0,75005.0,Appartement,12.61
550000.0,54.0,2.0,75014.0,Appartement,53.71
890000.0,71.0,3.0,75007.0,Appartement,77.13
740000.0,68.0,3.0,75015.0,Appartement,70.02
185000.0,15.0,1.0,75011.0,Appartement,0.0
564910.0,55.0,3.0,75012.0,Appartement,50.06
541000.0,49.0,2.0,75011.0,Appartement,49.03
470000.0,40.0,2.0,75015.0,Appartement,44.39
294000.0,36.0,2.0,75011.0,Appartement,34.17
525000.0,48.0,1.0,75015.0,Appartement,47.57
295000.0,35.0,2.0,75013.0,Appartement,30.06
370000.0,36.0,2.0,75015.0,Appartement,36.61
276000.0,30.0,1.0,75015.0,Appartement,30.14
180000.0,17.0,1.0,75015.0,Appartement,16.19
295000.0,25.0,1.0,75011.0,Appartement,0.0
295000.0,25.0,1.0,75011.0,Appartement,25.47
738500.0,56.0,2.0,75014.0,Appartement,57.49
1100000.0,98.0,4.0,75016.0,Appartement,95.5
450000.0,28.0,1.0,75007.0,Appartement,30.05
793270.0,74.0,4.0,75012.0,Appartement,72.83
507800.0,38.0,2.0,75007.0,Appartement,0.0
167000.0,14.0,1.0,75005.0,Appartement,10.63
472000.0,49.0,3.0,75014.0,Appartement,48.52
148000.0,16.0,1.0,75011.0,Appartement,16.45
490000.0,43.0,2.0,75015.0,Appartement,0.0
175000.0,45.0,2.0,75007.0,Appartement,0.0
229635.0,34.0,2.0,75015.0,Appartement,0.0
240000.0,25.0,2.0,75014.0,Appartement,24.03
497550.0,42.0,3.0,75015.0,Appartement,44.91
750200.0,67.0,3.0,75016.0,Appartement,64.91
595000.0,59.0,3.0,75014.0,Appartement,60.39
689000.0,72.0,2.0,75016.0,Appartement,0.0
195000.0,19.0,1.0,75013.0,Appartement,18.38
289000.0,20.0,1.0,75011.0,Appartement,24.56
1096628.0,91.0,4.0,75011.0,Appartement,93.73
760855.0,70.0,3.0,75015.0,Appartement,70.11
188000.0,18.0,1.0,75014.0,Appartement,0.0
240000.0,25.0,1.0,75005.0,Appartement,21.52
1095000.0,92.0,4.0,75011.0,Appartement,90.83
852150.0,85.0,4.0,75012.0,Appartement,86.66
470000.0,76.0,0.0,75011.0,Local industriel. commercial ou assimilé,0.0
760500.0,74.0,4.0,75015.0,Appartement,73.02
275150.0,26.0,0.0,75015.0,Local industriel. commercial ou assimilé,25.75
290000.0,30.0,0.0,75016.0,Local industriel. commercial ou assimilé,67.01
463000.0,54.0,3.0,75011.0,Appartement,38.86
579010.0,44.0,2.0,75015.0,Appartement,46.01
500000.0,32.0,2.0,75006.0,Appartement,35.47
870000.0,76.0,4.0,75015.0,Appartement,76.01
105000.0,80.0,3.0,75012.0,Appartement,10.8
136000.0,13.0,1.0,75015.0,Appartement,13.9
610000.0,59.0,3.0,75015.0,Appartement,58.5
510000.0,45.0,2.0,75016.0,Appartement,47.89
203000.0,22.0,1.0,75011.0,Appartement,0.0
674000.0,63.0,3.0,75015.0,Appartement,62.74
1000000.0,50.0,2.0,75014.0,Appartement,111.47
1000000.0,24.0,1.0,75014.0,Appartement,0.0
1000000.0,42.0,2.0,75014.0,Appartement,0.0
384454.66,82.0,2.0,75005.0,Appartement,90.0
661300.0,59.0,2.0,75016.0,Appartement,60.58
443500.0,39.0,2.0,75014.0,Appartement,40.65
1095000.0,87.0,4.0,75005.0,Appartement,83.2
125000.0,30.0,1.0,75015.0,Appartement,40.0
520250.0,52.0,3.0,75012.0,Appartement,52.71
200000.0,23.0,2.0,75016.0,Appartement,21.95
340320.0,32.0,2.0,75011.0,Appartement,30.7
483450.0,48.0,3.0,75014.0,Appartement,48.02
265000.0,21.0,1.0,75011.0,Appartement,21.87
232000.0,25.0,1.0,75016.0,Appartement,21.33
318000.0,40.0,2.0,75014.0,Appartement,32.65
300000.0,35.0,2.0,75014.0,Appartement,26.64
200000.0,14.0,1.0,75006.0,Appartement,14.99
455000.0,46.0,2.0,75016.0,Appartement,46.08
580000.0,75.0,2.0,75007.0,Appartement,0.0
580000.0,95.0,5.0,75007.0,Appartement,0.0
295000.0,42.0,0.0,75016.0,Local industriel. commercial ou assimilé,0.0
370000.0,33.0,2.0,75011.0,Appartement,33.23
1055400.0,80.0,3.0,75007.0,Appartement,78.84
196144.0,37.0,2.0,75013.0,Appartement,34.03
812500.0,65.0,3.0,75016.0,Appartement,63.27
878500.0,92.0,4.0,75015.0,Appartement,90.08
203400.0,15.0,1.0,75011.0,Appartement,16.71
385000.0,43.0,2.0,75016.0,Appartement,0.0
1050000.0,60.0,1.0,75007.0,Appartement,54.98
460000.0,22.0,1.0,75006.0,Appartement,0.0
260000.0,20.0,1.0,75007.0,Appartement,19.62
327480.0,31.0,1.0,75015.0,Appartement,0.0
623250.0,42.0,2.0,75014.0,Appartement,64.45
623250.0,20.0,1.0,75014.0,Appartement,64.45
360000.0,28.0,1.0,75006.0,Appartement,28.34
310000.0,30.0,2.0,75014.0,Appartement,30.4
400000.0,42.0,2.0,75015.0,Appartement,41.09
710000.0,62.0,3.0,75011.0,Appartement,64.28
490000.0,45.0,2.0,75011.0,Appartement,45.0
416000.0,35.0,2.0,75014.0,Appartement,36.61
165000.0,11.0,1.0,75016.0,Appartement,0.0
811640.0,48.0,2.0,75007.0,Appartement,47.6
785000.0,78.0,3.0,75011.0,Appartement,0.0
785000.0,60.0,3.0,75011.0,Appartement,0.0
307720.0,30.0,1.0,75015.0,Appartement,30.55
525000.0,58.0,3.0,75016.0,Appartement,55.52
200000.0,15.0,1.0,75013.0,Appartement,16.82
345000.0,50.0,3.0,75015.0,Appartement,46.42
210000.0,23.0,1.0,75013.0,Appartement,22.85
800000.0,79.0,5.0,75015.0,Appartement,77.97
301500.0,23.0,1.0,75014.0,Appartement,0.0
314502.0,78.0,3.0,75011.0,Appartement,30.0
548000.0,48.0,3.0,75011.0,Appartement,49.81
198000.0,15.0,1.0,75007.0,Appartement,17.21
1028000.0,38.0,0.0,75013.0,Local industriel. commercial ou assimilé,0.0
1028000.0,54.0,0.0,75013.0,Local industriel. commercial ou assimilé,0.0
1028000.0,1.0,0.0,75013.0,Local industriel. commercial ou assimilé,0.0
1028000.0,119.0,0.0,75013.0,Local industriel. commercial ou assimilé,0.0
504000.0,40.0,2.0,75006.0,Appartement,39.2
674000.0,66.0,3.0,75013.0,Appartement,66.23
625000.0,44.0,2.0,75016.0,Appartement,43.72
326500.0,30.0,2.0,75012.0,Appartement,31.03
687500.0,83.0,3.0,75011.0,Appartement,0.0
687500.0,54.0,2.0,75011.0,Appartement,52.73
445000.0,58.0,3.0,75011.0,Appartement,53.54
235000.0,27.0,1.0,75015.0,Appartement,0.0
160000.0,16.0,1.0,75013.0,Appartement,15.3
715000.0,60.0,2.0,75007.0,Appartement,57.09
1060000.0,75.0,3.0,75015.0,Appartement,0.0
505000.0,56.0,2.0,75011.0,Appartement,55.96
350000.0,24.0,2.0,75016.0,Appartement,31.48
160000.0,36.0,1.0,75006.0,Appartement,35.79
110000.0,107.0,4.0,75014.0,Appartement,0.0
568700.0,47.0,3.0,75015.0,Appartement,49.02
300000.0,33.0,2.0,75013.0,Appartement,0.0
300000.0,30.0,0.0,75013.0,Local industriel. commercial ou assimilé,0.0
551000.0,58.0,3.0,75015.0,Appartement,0.0
335000.0,36.0,2.0,75011.0,Appartement,34.21
400000.0,35.0,2.0,75011.0,Appartement,34.7
520000.0,30.0,2.0,75014.0,Appartement,50.9
327200.0,31.0,2.0,75016.0,Appartement,28.86
785000.0,68.0,0.0,75014.0,Local industriel. commercial ou assimilé,85.12
219000.0,20.0,1.0,75015.0,Appartement,18.06
181135.0,19.0,1.0,75014.0,Appartement,18.23
690900.0,38.0,2.0,75015.0,Appartement,41.05
690900.0,38.0,2.0,75015.0,Appartement,41.35
225000.0,63.0,2.0,75012.0,Appartement,0.0
225000.0,39.0,1.0,75012.0,Appartement,0.0
363000.0,25.0,1.0,75006.0,Appartement,10.23
316500.0,34.0,2.0,75015.0,Appartement,0.0
380000.0,34.0,2.0,75011.0,Appartement,33.53
880000.0,111.0,4.0,75012.0,Appartement,110.25
428516.0,50.0,3.0,75012.0,Appartement,48.54
384100.0,29.0,1.0,75015.0,Appartement,0.0
370000.0,33.0,2.0,75015.0,Appartement,0.0
352250.0,48.0,1.0,75014.0,Appartement,0.0
184200.0,23.0,2.0,75013.0,Appartement,0.0
151500.0,13.0,1.0,75011.0,Appartement,0.0
850000.0,73.0,3.0,75016.0,Appartement,72.9
